交易標的,土地移轉總面積平方公尺,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,主建物面積,附屬建物面積,陽台面積,電梯,真實單價(元/平方公尺),交易年,交易月,建築完成年,屋齡,移轉層次_num,總樓層數_num,是否為頂樓,土地筆數,建物棟數,車位數,鄉鎮市區_中區,鄉鎮市區_北區,鄉鎮市區_北屯區,鄉鎮市區_南區,鄉鎮市區_南屯區,鄉鎮市區_后里區,鄉鎮市區_外埔區,鄉鎮市區_大安區,鄉鎮市區_大甲區,鄉鎮市區_大肚區,鄉鎮市區_大里區,鄉鎮市區_大雅區,鄉鎮市區_太平區,鄉鎮市區_新社區,鄉鎮市區_東勢區,鄉鎮市區_東區,鄉鎮市區_梧棲區,鄉鎮市區_沙鹿區,鄉鎮市區_清水區,鄉鎮市區_潭子區,鄉鎮市區_烏日區,鄉鎮市區_石岡區,鄉鎮市區_神岡區,鄉鎮市區_西區,鄉鎮市區_西屯區,鄉鎮市區_豐原區,鄉鎮市區_霧峰區,鄉鎮市區_龍井區,建物型態_住宅大樓(11層含以上有電梯),建物型態_公寓(5樓含以下無電梯),建物型態_其他,建物型態_華廈(10層含以下有電梯),建物型態_透天厝,主要用途_住商用,主要用途_住家用,主要用途_其他,主要用途_商業用,主要用途_辦公用,主要建材_其他,主要建材_加強磚造,主要建材_鋼筋混凝土造,主要建材_鋼骨鋼筋混凝土造、鋼筋混凝土造,車位類別_一樓平面,車位類別_其他,車位類別_升降平面,車位類別_升降機械,車位類別_坡道平面,車位類別_坡道機械,車位類別_塔式車位,使用分區_一般農業區,使用分區_住,使用分區_其他,使用分區_商,使用分區_山坡地保育區,使用分區_工,使用分區_工業區,使用分區_特定農業區,使用分區_農,使用分區_都市：其他:住宅區,使用分區_都市：其他:保護區,使用分區_都市：其他:第一之二種住宅區,使用分區_都市：其他:第一種新市政中心專用區,使用分區_都市：其他:第三種新市政中心專用區,使用分區_都市：其他:第三種遊憩區,使用分區_都市：其他:第二種住宅區,使用分區_都市：其他:第二種創新研發專用區,使用分區_都市：其他:第五種新市政中心專用區,使用分區_都市：其他:第八種新市政中心專用區,使用分區_都市：其他:第六種新市政中心專用區,使用分區_都市：其他:第四種新市政中心專用區,使用分區_都市：其他:道路用地,使用分區_都市：其他:風景區,使用分區_鄉村區
房地(土地+建物),3.07,34.95,1,1,1,1,1,2880000.0,82403,0.0,0.0,20.69,1.55,0.0,1,82403.43347639484,2025,11,1996.0,29.0,10.0,12.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,6.91,124.57,2,2,2,1,1,18000000.0,144497,20.9,0.0,58.87,0.64,7.63,1,173627.85762515676,2025,11,2021.0,4.0,17.0,28.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
建物,0.0,162.7,0,0,2,1,0,3500000.0,21512,0.0,0.0,162.7,0.0,0.0,0,21511.985248924404,2025,11,2001.0,24.0,2.0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物),4.19,26.78,1,0,1,1,1,1300000.0,48544,0.0,0.0,17.1,0.0,1.75,1,48543.689320388345,2025,11,1994.0,31.0,7.0,8.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,30.67,130.78,3,2,2,1,1,6000000.0,45879,0.0,0.0,79.67,0.0,12.56,1,45878.57470561248,2025,11,1991.0,34.0,5.0,5.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物),37.96,142.11,3,2,3,1,0,19080000.0,134262,0.0,0.0,88.46,0.0,23.79,1,134262.19126029132,2025,11,2025.0,0.0,3.0,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物),35.62,133.35,3,2,3,1,0,18500000.0,138733,0.0,0.0,83.39,0.0,21.94,1,138732.6584176978,2025,11,2025.0,0.0,3.0,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物),35.62,133.35,3,2,3,1,0,18300000.0,137233,0.0,0.0,83.39,0.0,21.94,1,137232.8458942632,2025,11,2025.0,0.0,2.0,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物),35.62,133.35,3,2,3,1,0,18540000.0,139033,0.0,0.0,83.39,0.0,21.94,1,139032.6209223847,2025,11,2025.0,0.0,4.0,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物),72.07,113.49,4,3,3,1,0,12000000.0,105736,0.0,0.0,107.28,0.0,6.21,0,105736.18821041501,2025,11,1984.0,41.0,3.0,3.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,23.82,217.82999999999998,3,2,2,1,1,23000000.0,118479,60.84,4400000.0,75.23,0.0,8.47,1,118478.88400535067,2025,11,2023.0,2.0,11.0,15.0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物),5.0,56.599999999999994,0,0,0,0,1,5300000.0,93640,0.0,0.0,38.98,0.0,0.0,1,93639.57597173146,2025,11,1994.0,31.0,19.0,29.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,5.67,90.9,1,1,1,1,1,10100000.0,111111,35.91,0.0,34.09,0.46,2.68,1,183669.75813784322,2025,11,2009.0,16.0,23.0,26.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,32.41,193.24,3,2,2,1,1,21200000.0,109708,47.54,0.0,87.17,0.0,10.03,1,145504.4612216884,2025,11,2024.0,1.0,14.0,15.0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物),7.49,21.58,1,0,1,1,1,2150000.0,99629,0.0,0.0,13.4,0.0,1.69,1,99629.28637627434,2025,11,2024.0,1.0,1.0,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,11.43,151.12,3,2,2,1,1,10100000.0,66834,24.74,0.0,75.64,0.0,8.59,1,79917.70849818009,2025,11,2025.0,0.0,17.0,28.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物),132.4,61.58,3,2,1,1,0,17000000.0,276064,0.0,0.0,61.58,0.0,0.0,0,276063.65703150374,2025,11,1976.0,49.0,1.0,1.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,22.67,132.57,3,2,2,1,1,7500000.0,56574,0.0,0.0,94.46,0.0,19.0,1,56573.88549445576,2025,11,1990.0,35.0,7.0,9.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物),51.5,16.14,2,1,1,1,0,1800000.0,111524,0.0,0.0,16.14,0.0,0.0,0,111524.16356877323,2025,11,1971.0,54.0,1.0,1.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物),3.71,35.519999999999996,1,0,1,1,1,2820000.0,79370,0.0,0.0,22.0,0.0,4.65,1,79391.89189189191,2025,11,1993.0,32.0,8.0,13.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物),3.69,39.730000000000004,1,0,1,1,1,2200000.0,55374,0.0,0.0,22.0,0.0,0.0,1,55373.77296753083,2025,11,1993.0,32.0,6.0,13.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物),3.07,34.95,1,0,1,1,1,2000000.0,57225,0.0,0.0,20.69,1.55,0.0,1,57224.60658082975,2025,11,1996.0,29.0,6.0,12.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,45.51,364.63,3,2,3,1,1,70880000.0,230701,83.4,6000000.0,158.32,6.04,17.58,1,230700.8498382107,2025,11,2019.0,6.0,4.0,30.0,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物),906.67,263.0,0,0,0,0,0,54305460.0,206485,0.0,0.0,263.0,0.0,0.0,0,206484.63878326997,2025,11,1984.0,41.0,1.0,1.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,31.22,186.25,3,2,2,1,1,14500000.0,77852,55.34,0.0,86.95,0.0,10.06,1,110763.11970055764,2025,11,2003.0,22.0,6.0,12.0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物),89.35,105.38,4,1,1,1,0,6800000.0,64528,0.0,0.0,105.38,0.0,0.0,0,64528.373505409,2025,11,1980.0,45.0,2.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
房地(土地+建物),65.49,150.19,9,1,10,1,1,16000000.0,106532,0.0,0.0,135.84,0.0,14.35,0,106531.72647979227,2025,11,2014.0,11.0,3.0,3.0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物),107.9,129.28,7,3,2,1,0,11800000.0,91275,0.0,0.0,129.28,0.0,0.0,0,91274.75247524753,2025,11,1978.0,47.0,2.0,2.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,10.38,123.91,2,2,1,1,1,13500000.0,108950,28.74,0.0,58.01,0.0,6.02,1,141851.4237679941,2025,11,2025.0,0.0,6.0,24.0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物),2.11,22.4,1,0,1,1,1,1750000.0,78125,0.0,0.0,12.56,0.0,1.59,1,78125.0,2025,11,1997.0,28.0,9.0,13.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,6.49,80.49,2,1,1,1,1,9500000.0,118027,11.49,0.0,39.27,1.48,4.62,1,137681.15942028986,2025,11,2020.0,5.0,9.0,24.0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,9.84,120.45,2,2,1,1,1,15100000.0,125363,22.28,0.0,55.03,4.47,8.01,1,153814.81104206986,2025,11,2010.0,15.0,16.0,24.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物),85.59,88.5,5,2,3,1,0,11300000.0,127684,0.0,0.0,88.5,0.0,0.0,0,127683.61581920904,2025,11,1980.0,45.0,2.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,32.57,99.66,2,1,1,1,1,8300000.0,83283,11.55,0.0,54.77,0.0,3.95,1,94200.43127908297,2025,11,2024.0,1.0,4.0,7.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物),5.04,39.89,1,1,1,1,1,3380000.0,84733,0.0,0.0,25.01,0.0,6.15,1,84733.01579343194,2025,11,1994.0,31.0,2.0,7.0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物),62.0,94.8,2,3,1,1,0,11400000.0,120253,0.0,0.0,94.8,0.0,0.0,0,120253.16455696203,2025,11,1968.0,57.0,2.0,2.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物),4.74,29.11,1,0,1,1,1,1600000.0,54964,0.0,0.0,17.35,0.0,3.88,1,54963.92992098935,2025,11,1995.0,30.0,7.0,8.0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物),8.23,52.74,2,1,1,1,1,4600000.0,87220,0.0,0.0,38.88,1.16,6.78,1,87220.32612817595,2025,11,1993.0,32.0,5.0,7.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,76.56,188.94,4,2,3,1,1,19000000.0,100561,21.65,0.0,145.18,0.0,13.75,1,113575.2286448682,2025,11,2021.0,4.0,3.0,3.0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物),16.2,83.88,1,2,2,1,1,4700000.0,56032,0.0,0.0,64.37,2.52,0.0,1,56032.427277062474,2025,11,1996.0,29.0,12.0,7.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物),7.65,21.18,1,1,1,1,0,2300000.0,108593,0.0,0.0,12.66,0.0,1.69,1,108593.01227573182,2025,11,2024.0,1.0,3.0,5.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,9.42,131.06,2,2,1,1,1,9080000.0,69281,24.74,0.0,66.1,0.0,4.74,1,85402.55831452219,2025,11,2025.0,0.0,19.0,28.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物),98.31,160.0,4,3,3,1,0,14800000.0,92500,0.0,0.0,146.06,0.0,13.94,0,92500.0,2025,11,2010.0,15.0,3.0,3.0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,9.96,128.53,2,2,1,1,1,8550000.0,66521,26.13,0.0,61.67,2.94,4.75,1,83496.09375,2025,11,2024.0,1.0,5.0,24.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物),69.0,107.6,3,3,2,1,0,7000000.0,65056,0.0,0.0,107.6,0.0,0.0,0,65055.76208178439,2025,11,1984.0,41.0,2.0,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物),186.0,228.8,3,3,4,1,0,24700000.0,107955,0.0,0.0,212.03,0.0,16.77,0,107954.54545454546,2025,11,2021.0,4.0,4.0,4.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,17.54,120.02,3,2,2,1,1,10100000.0,84153,6.16,0.0,69.4,0.0,12.07,1,88705.42771825049,2025,11,1999.0,26.0,5.0,8.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物),15.26,92.97999999999999,3,2,2,1,1,6200000.0,66681,0.0,0.0,71.23,0.0,7.76,1,66681.00666810067,2025,11,1992.0,33.0,7.0,13.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,8.96,108.32,2,2,1,1,1,10000000.0,86834,16.19,2000000.0,53.32,1.22,7.97,1,86833.82177358081,2025,11,2010.0,15.0,2.0,14.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物),83.59,269.84,5,3,4,1,1,16800000.0,62261,0.0,0.0,237.29,0.0,8.46,0,62259.11651348948,2025,11,2004.0,21.0,3.0,3.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,27.03,159.07,3,2,2,1,1,11500000.0,72295,0.0,0.0,76.86,0.0,7.84,1,72295.21594266675,2025,11,2017.0,8.0,11.0,15.0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
房地(土地+建物)+車位,10.78,126.78,2,2,1,1,1,13500000.0,132173,33.72,1200000.0,57.33,0.0,4.35,1,132172.79174725982,2025,11,2024.0,1.0,23.0,24.0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
